2024-11-06 16:51:03.921367 {'date': '2024-11-06', 'services': {'clean': 295, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 39380}, 'remaining': {'clean': 72048, 'company': 50, 'company_similar': 2161, 'merging': 1080730, 'suggestions': 160648}}
2024-11-06 17:01:03.838987 {'date': '2024-11-06', 'services': {'clean': 309, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 40516}, 'remaining': {'clean': 72048, 'company': 50, 'company_similar': 2161, 'merging': 1080730, 'suggestions': 159512}}
2024-11-06 17:11:04.324387 {'date': '2024-11-06', 'services': {'clean': 312, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 41034}, 'remaining': {'clean': 72048, 'company': 50, 'company_similar': 2161, 'merging': 1080730, 'suggestions': 158994}}
2024-11-06 17:21:04.155449 {'date': '2024-11-06', 'services': {'clean': 318, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 41380}, 'remaining': {'clean': 72048, 'company': 50, 'company_similar': 2161, 'merging': 1080730, 'suggestions': 158648}}
2024-11-06 17:31:03.968683 {'date': '2024-11-06', 'services': {'clean': 320, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 41710}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 158318}}
2024-11-06 17:41:03.716363 {'date': '2024-11-06', 'services': {'clean': 322, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 42193}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 157835}}
2024-11-06 17:51:03.248785 {'date': '2024-11-06', 'services': {'clean': 332, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 42553}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 157475}}
2024-11-06 18:01:03.527459 {'date': '2024-11-06', 'services': {'clean': 343, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 43030}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 156998}}
2024-11-06 18:10:33.725550 {'date': '2024-11-06', 'services': {'clean': 343, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 43125}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 156903}}
2024-11-06 18:21:04.329157 {'date': '2024-11-06', 'services': {'clean': 344, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 43200}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 156828}}
2024-11-06 18:31:03.990238 {'date': '2024-11-06', 'services': {'clean': 344, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 43290}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 156739}}
2024-11-06 18:41:03.898240 {'date': '2024-11-06', 'services': {'clean': 344, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 43520}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 156508}}
2024-11-06 18:50:33.037223 {'date': '2024-11-06', 'services': {'clean': 344, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 43599}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 156429}}
2024-11-06 19:01:02.602473 {'date': '2024-11-06', 'services': {'clean': 347, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 43764}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 156264}}
2024-11-06 19:11:04.195918 {'date': '2024-11-06', 'services': {'clean': 347, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 43832}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 156196}}
2024-11-06 19:21:03.258725 {'date': '2024-11-06', 'services': {'clean': 347, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 43877}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 156151}}
2024-11-06 19:31:03.586440 {'date': '2024-11-06', 'services': {'clean': 347, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 43957}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 156071}}
2024-11-06 19:41:03.841379 {'date': '2024-11-06', 'services': {'clean': 347, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 44127}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 155901}}
2024-11-06 19:51:03.492153 {'date': '2024-11-06', 'services': {'clean': 347, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 44198}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 155830}}
2024-11-06 20:01:03.685327 {'date': '2024-11-06', 'services': {'clean': 349, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 44333}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 155695}}
2024-11-06 20:11:03.665147 {'date': '2024-11-06', 'services': {'clean': 351, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 44635}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 155393}}
2024-11-06 20:21:04.062953 {'date': '2024-11-06', 'services': {'clean': 352, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 44684}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 155344}}
2024-11-06 20:30:33.665733 {'date': '2024-11-06', 'services': {'clean': 353, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 44708}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 155320}}
2024-11-06 20:41:04.100227 {'date': '2024-11-06', 'services': {'clean': 353, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 44793}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 155235}}
2024-11-06 20:50:33.365691 {'date': '2024-11-06', 'services': {'clean': 353, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 44929}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 155099}}
2024-11-06 21:01:03.936288 {'date': '2024-11-06', 'services': {'clean': 354, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 45073}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 154956}}
2024-11-06 21:11:03.808671 {'date': '2024-11-06', 'services': {'clean': 354, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 45303}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 154725}}
2024-11-06 21:21:04.129999 {'date': '2024-11-06', 'services': {'clean': 354, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 45610}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 154420}}
2024-11-06 21:30:33.704828 {'date': '2024-11-06', 'services': {'clean': 356, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 45961}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 154067}}
2024-11-06 21:41:04.120217 {'date': '2024-11-06', 'services': {'clean': 356, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 46223}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 153805}}
2024-11-06 21:51:03.312270 {'date': '2024-11-06', 'services': {'clean': 356, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 46318}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 153710}}
2024-11-06 22:01:03.793751 {'date': '2024-11-06', 'services': {'clean': 356, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 46485}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 153543}}
2024-11-06 22:11:03.899468 {'date': '2024-11-06', 'services': {'clean': 356, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 46571}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 153457}}
2024-11-06 22:21:03.393902 {'date': '2024-11-06', 'services': {'clean': 359, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 46606}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 153422}}
2024-11-06 22:31:04.098448 {'date': '2024-11-06', 'services': {'clean': 363, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 46728}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 153300}}
2024-11-06 22:41:03.551014 {'date': '2024-11-06', 'services': {'clean': 363, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 46792}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 153236}}
2024-11-06 22:51:03.630139 {'date': '2024-11-06', 'services': {'clean': 363, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 46835}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 153193}}
2024-11-06 23:01:02.620149 {'date': '2024-11-06', 'services': {'clean': 364, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 47504}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 152524}}
2024-11-06 23:11:03.550303 {'date': '2024-11-06', 'services': {'clean': 365, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 66854}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 133174}}
2024-11-06 23:20:33.586995 {'date': '2024-11-06', 'services': {'clean': 365, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 76953}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 123075}}
2024-11-06 23:31:03.829208 {'date': '2024-11-06', 'services': {'clean': 365, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 77066}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 122962}}
2024-11-06 23:41:03.529061 {'date': '2024-11-06', 'services': {'clean': 365, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 78802}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 121226}}
2024-11-06 23:51:03.650959 {'date': '2024-11-06', 'services': {'clean': 365, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 80973}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 119055}}
2024-11-07 00:01:02.818350 {'date': '2024-11-07', 'services': {'clean': 0, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 8}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 118141}}
2024-11-07 00:11:04.017621 {'date': '2024-11-07', 'services': {'clean': 0, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 114}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 199900}}
2024-11-07 00:21:03.729461 {'date': '2024-11-07', 'services': {'clean': 0, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 142}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 199872}}
2024-11-07 00:31:03.987256 {'date': '2024-11-07', 'services': {'clean': 0, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 190}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 199824}}
2024-11-07 00:41:04.065383 {'date': '2024-11-07', 'services': {'clean': 3, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 245}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 199769}}
2024-11-07 00:51:02.924976 {'date': '2024-11-07', 'services': {'clean': 3, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 284}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 199730}}
2024-11-07 01:00:33.382056 {'date': '2024-11-07', 'services': {'clean': 4, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 336}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 199678}}
2024-11-07 01:11:04.030329 {'date': '2024-11-07', 'services': {'clean': 6, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 372}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 199642}}
2024-11-07 01:21:03.885656 {'date': '2024-11-07', 'services': {'clean': 17, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 422}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 199592}}
2024-11-07 01:31:04.073337 {'date': '2024-11-07', 'services': {'clean': 17, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 431}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 199583}}
2024-11-07 01:41:03.926378 {'date': '2024-11-07', 'services': {'clean': 17, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 442}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 199572}}
2024-11-07 01:50:33.209392 {'date': '2024-11-07', 'services': {'clean': 17, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 451}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 199563}}
2024-11-07 02:01:03.838962 {'date': '2024-11-07', 'services': {'clean': 17, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 465}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 199549}}
2024-11-07 02:11:03.706643 {'date': '2024-11-07', 'services': {'clean': 17, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 1539}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 198475}}
2024-11-07 02:21:03.445735 {'date': '2024-11-07', 'services': {'clean': 17, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4210}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195804}}
2024-11-07 02:30:33.580867 {'date': '2024-11-07', 'services': {'clean': 17, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4216}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195798}}
2024-11-07 02:40:33.553954 {'date': '2024-11-07', 'services': {'clean': 17, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4225}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195789}}
2024-11-07 02:50:33.010792 {'date': '2024-11-07', 'services': {'clean': 17, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4246}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195768}}
2024-11-07 03:01:02.661681 {'date': '2024-11-07', 'services': {'clean': 18, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4307}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195707}}
2024-11-07 03:11:04.335606 {'date': '2024-11-07', 'services': {'clean': 18, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4329}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195685}}
2024-11-07 03:21:03.470909 {'date': '2024-11-07', 'services': {'clean': 18, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4531}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195483}}
2024-11-07 03:31:04.033959 {'date': '2024-11-07', 'services': {'clean': 18, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4542}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195472}}
2024-11-07 03:41:03.899588 {'date': '2024-11-07', 'services': {'clean': 18, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4551}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195463}}
2024-11-07 03:50:33.616744 {'date': '2024-11-07', 'services': {'clean': 18, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4551}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195463}}
2024-11-07 04:00:33.412543 {'date': '2024-11-07', 'services': {'clean': 18, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4563}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195451}}
2024-11-07 04:11:03.602770 {'date': '2024-11-07', 'services': {'clean': 18, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4576}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195438}}
2024-11-07 04:21:04.002547 {'date': '2024-11-07', 'services': {'clean': 18, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4579}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195435}}
2024-11-07 04:31:03.912401 {'date': '2024-11-07', 'services': {'clean': 18, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4581}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195433}}
2024-11-07 04:40:33.772202 {'date': '2024-11-07', 'services': {'clean': 18, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4585}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195429}}
2024-11-07 04:51:03.944477 {'date': '2024-11-07', 'services': {'clean': 18, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4592}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195422}}
2024-11-07 05:01:02.633995 {'date': '2024-11-07', 'services': {'clean': 19, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4604}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195410}}
2024-11-07 05:11:03.671102 {'date': '2024-11-07', 'services': {'clean': 19, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4629}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195385}}
2024-11-07 05:21:04.074291 {'date': '2024-11-07', 'services': {'clean': 19, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4653}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195361}}
2024-11-07 05:31:03.872696 {'date': '2024-11-07', 'services': {'clean': 19, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4703}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195311}}
2024-11-07 05:41:04.016773 {'date': '2024-11-07', 'services': {'clean': 19, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4735}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195279}}
2024-11-07 05:51:03.562395 {'date': '2024-11-07', 'services': {'clean': 19, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4799}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195215}}
2024-11-07 06:01:02.839638 {'date': '2024-11-07', 'services': {'clean': 20, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4806}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195208}}
2024-11-07 06:11:03.739240 {'date': '2024-11-07', 'services': {'clean': 24, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4827}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195187}}
2024-11-07 06:21:04.096937 {'date': '2024-11-07', 'services': {'clean': 24, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4842}, 'remaining': {'clean': 71971, 'company': 50, 'company_similar': 2159, 'merging': 1079575, 'suggestions': 195172}}
2024-11-07 06:31:04.181725 {'date': '2024-11-07', 'services': {'clean': 24, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4866}, 'remaining': {'clean': 71900, 'company': 50, 'company_similar': 2157, 'merging': 1078510, 'suggestions': 195148}}
2024-11-07 06:41:03.994840 {'date': '2024-11-07', 'services': {'clean': 30, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4895}, 'remaining': {'clean': 71900, 'company': 50, 'company_similar': 2157, 'merging': 1078510, 'suggestions': 195119}}
2024-11-07 06:51:03.550984 {'date': '2024-11-07', 'services': {'clean': 52, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4936}, 'remaining': {'clean': 71900, 'company': 50, 'company_similar': 2157, 'merging': 1078510, 'suggestions': 195078}}
2024-11-07 07:01:02.647372 {'date': '2024-11-07', 'services': {'clean': 68, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 5038}, 'remaining': {'clean': 71900, 'company': 50, 'company_similar': 2157, 'merging': 1078510, 'suggestions': 194976}}
2024-11-07 07:11:04.109253 {'date': '2024-11-07', 'services': {'clean': 85, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 5096}, 'remaining': {'clean': 71900, 'company': 50, 'company_similar': 2157, 'merging': 1078510, 'suggestions': 194918}}
2024-11-07 07:21:03.933544 {'date': '2024-11-07', 'services': {'clean': 93, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 5156}, 'remaining': {'clean': 71900, 'company': 50, 'company_similar': 2157, 'merging': 1078510, 'suggestions': 194858}}
2024-11-07 07:31:04.233865 {'date': '2024-11-07', 'services': {'clean': 94, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 5230}, 'remaining': {'clean': 71830, 'company': 50, 'company_similar': 2154, 'merging': 1077460, 'suggestions': 194784}}
2024-11-07 07:41:03.856710 {'date': '2024-11-07', 'services': {'clean': 95, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 5363}, 'remaining': {'clean': 71830, 'company': 50, 'company_similar': 2154, 'merging': 1077460, 'suggestions': 194651}}
2024-11-07 07:51:03.494445 {'date': '2024-11-07', 'services': {'clean': 95, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 5516}, 'remaining': {'clean': 71830, 'company': 50, 'company_similar': 2154, 'merging': 1077460, 'suggestions': 194498}}
2024-11-07 08:01:03.726000 {'date': '2024-11-07', 'services': {'clean': 100, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 5727}, 'remaining': {'clean': 71830, 'company': 50, 'company_similar': 2154, 'merging': 1077460, 'suggestions': 194287}}
2024-11-07 08:11:03.913622 {'date': '2024-11-07', 'services': {'clean': 100, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 5931}, 'remaining': {'clean': 71830, 'company': 50, 'company_similar': 2154, 'merging': 1077460, 'suggestions': 194083}}
2024-11-07 08:21:02.840102 {'date': '2024-11-07', 'services': {'clean': 102, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 6112}, 'remaining': {'clean': 71830, 'company': 50, 'company_similar': 2154, 'merging': 1077460, 'suggestions': 193902}}
2024-11-07 08:30:33.795439 {'date': '2024-11-07', 'services': {'clean': 102, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 6392}, 'remaining': {'clean': 71830, 'company': 50, 'company_similar': 2154, 'merging': 1077460, 'suggestions': 193622}}
2024-11-07 08:41:03.990076 {'date': '2024-11-07', 'services': {'clean': 104, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 6726}, 'remaining': {'clean': 71830, 'company': 50, 'company_similar': 2154, 'merging': 1077460, 'suggestions': 193288}}
2024-11-07 08:51:03.505800 {'date': '2024-11-07', 'services': {'clean': 105, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 7095}, 'remaining': {'clean': 71830, 'company': 50, 'company_similar': 2154, 'merging': 1077460, 'suggestions': 192919}}
2024-11-07 09:00:33.426896 {'date': '2024-11-07', 'services': {'clean': 107, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 7491}, 'remaining': {'clean': 71830, 'company': 50, 'company_similar': 2154, 'merging': 1077460, 'suggestions': 192523}}
2024-11-07 09:11:04.126161 {'date': '2024-11-07', 'services': {'clean': 108, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 7934}, 'remaining': {'clean': 71830, 'company': 50, 'company_similar': 2154, 'merging': 1077460, 'suggestions': 192080}}
2024-11-07 09:21:04.053731 {'date': '2024-11-07', 'services': {'clean': 108, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 8459}, 'remaining': {'clean': 71830, 'company': 50, 'company_similar': 2154, 'merging': 1077460, 'suggestions': 191555}}
2024-11-07 09:31:03.733828 {'date': '2024-11-07', 'services': {'clean': 108, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 9055}, 'remaining': {'clean': 71830, 'company': 50, 'company_similar': 2154, 'merging': 1077460, 'suggestions': 190959}}
2024-11-07 09:41:04.067920 {'date': '2024-11-07', 'services': {'clean': 108, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 9655}, 'remaining': {'clean': 71830, 'company': 50, 'company_similar': 2154, 'merging': 1077460, 'suggestions': 190359}}
2024-11-07 09:51:04.084528 {'date': '2024-11-07', 'services': {'clean': 111, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10364}, 'remaining': {'clean': 71830, 'company': 50, 'company_similar': 2154, 'merging': 1077460, 'suggestions': 189650}}
2024-11-07 10:01:04.242025 {'date': '2024-11-07', 'services': {'clean': 115, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 11101}, 'remaining': {'clean': 71830, 'company': 50, 'company_similar': 2154, 'merging': 1077460, 'suggestions': 188913}}
2024-11-07 10:11:03.957342 {'date': '2024-11-07', 'services': {'clean': 116, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 11447}, 'remaining': {'clean': 71830, 'company': 50, 'company_similar': 2154, 'merging': 1077460, 'suggestions': 188567}}
